가구고유번호,소비지출,지출_소비지출_식료품_외식비,지출_소비지출_주거비,지출_소비지출_교육비_보육료포함,지출_소비지출_의료비,지출_소비지출_교통비,지출_소비지출_통신비,지출_소비지출_경조비및기타소비지출
582201321,0,0,0,0,0,0,0,0
582201361,0,0,0,0,0,0,0,0
582201371,0,0,0,0,0,0,0,0
582201391,0,0,0,0,0,0,0,0
582504381,0,0,0,0,0,0,0,0
582504391,300,120,87,0,3,0,60,30
582600301,1839,480,113,380,0,234,276,356
582600311,3630,600,360,600,30,240,360,1440
582600321,3570,720,320,2000,250,50,30,200
582600331,784,240,130,0,120,120,54,120
582600351,1460,480,60,200,30,200,90,400
582600381,3819,600,180,0,20,540,240,2239
583200321,3390,1000,480,0,10,500,600,800
583200331,658,240,120,0,120,24,24,130
583200351,0,0,0,0,0,0,0,0
583200361,750,300,100,0,150,70,10,120
583200381,4232,720,1414,0,680,319,132,967
583201301,0,0,0,0,0,0,0,0
583201331,0,0,0,0,0,0,0,0
583201341,0,0,0,0,0,0,0,0
583504301,2200,500,200,0,180,250,120,950
583504351,0,0,0,0,0,0,0,0
583504361,0,0,0,0,0,0,0,0
583504371,0,0,0,0,0,0,0,0
583504381,0,0,0,0,0,0,0,0
583600301,1431,300,123,0,500,240,108,160
583600331,0,0,0,0,0,0,0,0
584200311,3137,720,246,360,122,309,210,1170
584200321,5488,2400,300,706,530,588,384,580
584200351,0,0,0,0,0,0,0,0
584504321,0,0,0,0,0,0,0,0
584504351,1076,250,60,0,600,50,36,80
584504391,0,0,0,0,0,0,0,0
585200371,2150,440,168,0,350,764,228,200
585200381,3050,1000,300,600,300,200,250,400
585504301,0,0,0,0,0,0,0,0
585504311,0,0,0,0,0,0,0,0
585504321,0,0,0,0,0,0,0,0
585504361,0,0,0,0,0,0,0,0
585504381,0,0,0,0,0,0,0,0
585504391,0,0,0,0,0,0,0,0
586200301,6260,1200,600,2000,600,600,160,1100
586200351,3605,1560,380,0,75,720,270,600
586200371,1315,400,500,0,5,40,120,250
586504371,1157,600,133,0,300,36,36,52
586504381,2578,460,796,0,50,150,72,1050
586504391,462,120,263,0,12,35,12,20
587200321,6504,360,360,1200,40,3600,444,500
587200341,2620,780,520,50,100,450,350,370
587200361,1049,380,120,0,55,75,160,259
587200371,2480,700,360,0,300,360,360,400
587200381,0,0,0,0,0,0,0,0
587200391,0,0,0,0,0,0,0,0
587504301,0,0,0,0,0,0,0,0
588200381,3054,1000,204,600,100,400,240,510
588504301,0,0,0,0,0,0,0,0
588504391,0,0,0,0,0,0,0,0
589200311,8962,1680,612,4800,250,300,360,960
589200321,0,0,0,0,0,0,0,0
589200331,0,0,0,0,0,0,0,0
589200351,2384,620,570,0,110,232,228,624
589200391,2370,1200,300,0,450,120,120,180
589504311,0,0,0,0,0,0,0,0
589504391,3430,1000,250,800,80,600,400,300
590200361,3340,1800,300,120,0,460,180,480
590200381,1200,360,84,0,300,120,36,300
590400301,0,0,0,0,0,0,0,0
590500201,492,240,180,0,50,10,12,0
590500211,0,0,0,0,0,0,0,0
590500221,0,0,0,0,0,0,0,0
590505311,0,0,0,0,0,0,0,0
590600201,2200,540,360,0,200,360,120,620
590600211,1628,840,150,0,288,120,120,110
590600221,826,240,180,0,180,36,60,130
590600231,1460,360,240,0,100,120,180,460
590600301,1892,480,276,56,40,360,300,380
590600321,0,0,0,0,0,0,0,0
590600341,1994,600,176,0,100,400,108,610
590600351,3260,600,240,480,60,660,300,920
590600361,2630,840,360,0,30,240,180,980
590600371,7544,2400,1016,1800,20,700,408,1200
590600381,2540,1200,60,120,60,600,180,320
590600391,3600,1300,300,450,60,600,300,590
591200371,0,0,0,0,0,0,0,0
591200381,0,0,0,0,0,0,0,0
591505301,0,0,0,0,0,0,0,0
591505311,0,0,0,0,0,0,0,0
591600311,1258,500,100,108,50,100,100,300
591600331,0,0,0,0,0,0,0,0
591600341,0,0,0,0,0,0,0,0
591600351,0,0,0,0,0,0,0,0
592200331,0,0,0,0,0,0,0,0
592200341,0,0,0,0,0,0,0,0
592200351,0,0,0,0,0,0,0,0
592200361,0,0,0,0,0,0,0,0
592200381,0,0,0,0,0,0,0,0
592505311,0,0,0,0,0,0,0,0
592505331,0,0,0,0,0,0,0,0
593200351,0,0,0,0,0,0,0,0
593200361,0,0,0,0,0,0,0,0
593200381,0,0,0,0,0,0,0,0
593505331,0,0,0,0,0,0,0,0
594200321,0,0,0,0,0,0,0,0
594200331,0,0,0,0,0,0,0,0
594200341,0,0,0,0,0,0,0,0
594200351,0,0,0,0,0,0,0,0
594200381,252,100,50,0,50,30,12,10
594505311,2006,750,120,0,960,80,36,60
594505321,927,240,150,0,60,20,12,445
594505331,304,180,24,0,0,60,10,30
595200351,1240,480,120,120,20,200,120,180
595200381,491,180,24,0,30,40,12,205
610200111,0,0,0,0,0,0,0,0
610200131,2856,1200,206,1000,60,150,120,120
610200161,4120,2200,320,0,20,600,180,800
610200221,2684,840,204,144,150,120,216,1010
610200231,286,50,30,96,0,20,60,30
610200241,3980,1200,420,960,60,600,180,560
610200251,755,240,144,0,15,120,36,200
610200271,2568,960,360,444,24,360,180,240
610200281,756,360,94,0,30,60,72,140
610200291,3700,720,306,400,30,324,360,1560
610200301,2360,900,108,0,400,360,72,520
610200391,3930,1160,320,0,480,350,100,1520
610201131,4750,1200,600,1000,1000,250,360,340
610201161,1002,432,401,0,70,48,27,24
610201181,1736,480,380,0,360,60,96,360
610201191,0,0,0,0,0,0,0,0
610201201,1160,480,240,0,50,180,120,90
610201211,639,240,120,120,5,20,84,50
610201231,3600,840,360,360,180,600,360,900
610201261,3966,960,240,720,360,360,216,1110
610201281,872,290,120,0,60,60,72,270
610201291,4660,1200,240,1300,120,720,120,960
610201311,5620,1200,300,1200,100,2000,480,340
610201341,1692,600,156,0,96,200,150,490
610201351,4046,1320,134,1576,80,216,210,510
610201361,1914,960,126,0,10,180,108,530
610201371,1872,660,162,360,100,84,120,386
610202111,1296,360,456,0,0,75,135,270
610202141,1631,600,456,0,5,120,120,330
610202151,811,360,84,0,5,120,72,170
610202161,932,130,370,0,180,120,42,90
610202191,3008,600,360,0,400,850,324,474
610202301,876,240,276,0,144,70,0,146
610202311,1017,240,283,0,240,84,58,112
610202321,2400,720,300,180,120,300,300,480
610202341,1800,600,180,0,240,240,240,300
610203141,5066,2400,600,0,20,720,336,990
610203171,1053,360,346,0,72,48,72,155
610203191,1628,840,384,0,20,72,132,180
610203301,3080,1200,400,350,500,200,300,130
610203351,2490,80,400,700,550,240,200,320
610203361,1990,600,200,0,80,400,160,550
610203381,1832,480,156,240,36,440,300,180
610203391,3164,960,360,444,100,360,480,460
610204121,2700,600,840,0,10,120,100,1030
610300201,0,0,0,0,0,0,0,0
610300211,3620,1200,330,240,210,480,240,920
610300301,1250,360,540,0,50,60,60,180
610300321,5440,1800,720,0,0,480,240,2200
610300351,3240,1200,360,100,100,360,300,820
610400111,524,200,100,0,120,1,29,74
610400231,1460,360,460,100,10,100,100,330
610400301,3300,960,360,68,40,360,240,1272
610400331,2474,600,228,0,50,360,276,960
610500101,2210,550,270,0,650,360,210,170
610500121,0,0,0,0,0,0,0,0
610500131,0,0,0,0,0,0,0,0
610500161,0,0,0,0,0,0,0,0
610500181,694,360,84,0,10,10,30,200
610500191,2344,800,240,0,400,360,204,340
610500301,0,0,0,0,0,0,0,0
610500311,2200,600,500,0,200,350,300,250
610501111,0,0,0,0,0,0,0,0
610501121,0,0,0,0,0,0,0,0
610501131,0,0,0,0,0,0,0,0
610501141,954,300,180,0,24,70,240,140
610501151,2670,360,338,1300,150,72,80,370
610501161,0,0,0,0,0,0,0,0
610501201,0,0,0,0,0,0,0,0
610501211,1220,350,120,100,10,240,100,300
610501231,0,0,0,0,0,0,0,0
610501241,0,0,0,0,0,0,0,0
610501251,0,0,0,0,0,0,0,0
610501281,0,0,0,0,0,0,0,0
610501291,0,0,0,0,0,0,0,0
610503331,0,0,0,0,0,0,0,0
610503341,0,0,0,0,0,0,0,0
610503361,1708,480,192,564,24,48,180,220
610503391,0,0,0,0,0,0,0,0
610600101,3510,1200,480,0,500,500,480,350
610600111,986,300,360,40,10,120,96,60
610600121,0,0,0,0,0,0,0,0
610600131,0,0,0,0,0,0,0,0
610600141,0,0,0,0,0,0,0,0
610600161,0,0,0,0,0,0,0,0
610600171,0,0,0,0,0,0,0,0
610600181,0,0,0,0,0,0,0,0
610600191,0,0,0,0,0,0,0,0
610600201,1080,360,240,0,50,120,50,260
610600211,0,0,0,0,0,0,0,0
610600221,0,0,0,0,0,0,0,0
610600231,0,0,0,0,0,0,0,0
610600261,0,0,0,0,0,0,0,0
610600271,0,0,0,0,0,0,0,0
610600281,0,0,0,0,0,0,0,0
610600291,0,0,0,0,0,0,0,0
610600301,0,0,0,0,0,0,0,0
610600311,2124,720,240,0,24,120,240,780
610600321,0,0,0,0,0,0,0,0
610600331,0,0,0,0,0,0,0,0
610600341,0,0,0,0,0,0,0,0
610600351,0,0,0,0,0,0,0,0
610600371,0,0,0,0,0,0,0,0
610600381,4700,1200,420,0,20,720,240,2100
610600391,0,0,0,0,0,0,0,0
610601101,572,120,180,0,72,180,0,20
610601111,3400,1200,300,600,120,320,240,620
610601121,1800,500,240,0,240,240,84,496
610601131,0,0,0,0,0,0,0,0
610601161,0,0,0,0,0,0,0,0
611200121,2356,600,146,600,120,120,240,530
611200161,826,360,260,0,72,10,24,100
611200171,1276,240,536,0,120,130,80,170
611200181,1640,728,250,0,0,70,72,520
611200211,690,360,150,0,12,24,24,120
611200261,2312,660,120,0,480,540,72,440
611200281,880,360,120,0,20,60,120,200
611200311,862,42,0,10,10,200,150,450
611200321,1601,650,180,0,3,120,108,540
611200361,2830,1200,260,650,100,250,240,130
611200371,822,300,0,0,5,72,60,385
611200381,2257,600,240,0,15,396,156,850
611201101,0,0,0,0,0,0,0,0
611201161,0,0,0,0,0,0,0,0
611201181,0,0,0,0,0,0,0,0
611201211,996,120,276,0,120,240,120,120
611201251,1745,600,260,0,80,215,230,360
611201261,3600,1900,300,600,20,400,70,310
611201291,1038,360,126,0,276,12,24,240
611201311,3520,820,300,0,750,300,250,1100
611201321,4223,2200,228,972,20,300,253,250
611201331,4230,1200,300,960,70,360,400,940
611201391,2150,800,250,0,50,180,270,600
611202131,0,0,0,0,0,0,0,0
611202141,0,0,0,0,0,0,0,0
611202151,0,0,0,0,0,0,0,0
611202181,1030,360,240,0,60,144,96,130
611202191,3850,600,600,900,100,400,200,1050
611202321,3140,960,540,0,40,500,200,900
611202341,4300,800,900,720,200,200,300,1180
611202351,1490,300,240,350,30,120,150,300
611202361,4568,1200,420,1284,216,600,300,548
611203101,1942,720,420,72,60,30,120,520
611203111,2374,420,432,0,570,360,132,460
611203161,2745,600,720,0,40,130,170,1085
611203171,2840,480,510,800,100,300,320,330
611203321,2018,360,220,528,260,360,120,170
611203341,3032,840,420,100,20,480,240,932
611204101,0,0,0,0,0,0,0,0
611204121,0,0,0,0,0,0,0,0
611204161,0,0,0,0,0,0,0,0
611204181,3440,1200,500,0,100,300,480,860
611500101,1760,600,200,0,250,120,240,350
611500111,0,0,0,0,0,0,0,0
611500121,0,0,0,0,0,0,0,0
611500131,0,0,0,0,0,0,0,0
611500141,0,0,0,0,0,0,0,0
611500151,0,0,0,0,0,0,0,0
611500171,1945,1200,240,120,10,15,120,240
611500191,1542,500,560,0,10,96,136,240
611501211,0,0,0,0,0,0,0,0
611501221,4550,2400,420,0,240,500,240,750
611501231,0,0,0,0,0,0,0,0
611501241,0,0,0,0,0,0,0,0
611501251,0,0,0,0,0,0,0,0
611501271,0,0,0,0,0,0,0,0
611501291,0,0,0,0,0,0,0,0
611503311,1570,600,200,0,180,240,100,250
611503321,3470,1000,180,600,150,480,360,700
611503331,3096,1600,216,180,120,600,80,300
611503341,4170,840,230,700,100,500,480,1320
611503361,2498,120,160,0,10,600,108,1500
611503381,1788,600,240,0,100,150,108,590
611503391,2352,960,180,0,36,276,180,720
611600111,1784,600,480,0,200,120,84,300
611600121,1745,360,575,0,180,150,140,340
611600131,1549,600,204,0,45,360,120,220
611600141,1646,360,360,80,160,96,360,230
611600151,1546,600,446,0,20,60,120,300
611600171,2766,600,360,0,30,216,360,1200
611600181,858,240,480,0,30,12,36,60
611600201,0,0,0,0,0,0,0,0
611600211,0,0,0,0,0,0,0,0
611600231,0,0,0,0,0,0,0,0
611600241,0,0,0,0,0,0,0,0
611600261,0,0,0,0,0,0,0,0
611600271,0,0,0,0,0,0,0,0
611600281,0,0,0,0,0,0,0,0
611600291,0,0,0,0,0,0,0,0
611600301,0,0,0,0,0,0,0,0
611600311,0,0,0,0,0,0,0,0
611600321,2530,600,420,1000,50,120,130,210
611600331,4450,840,300,1750,50,500,210,800
611600341,4410,750,300,0,200,720,240,2200
611600361,0,0,0,0,0,0,0,0
611600371,0,0,0,0,0,0,0,0
611600381,0,0,0,0,0,0,0,0
612200101,3272,960,109,1080,106,196,456,365
612200131,3412,600,682,1400,80,180,120,350
612200191,808,250,130,0,200,10,78,140
612200201,1518,606,165,0,10,85,132,520
612200211,738,360,30,0,40,96,75,137
612200231,4328,1320,480,400,120,594,264,1150
612200271,1854,600,240,0,650,72,72,220
612200331,2292,1200,192,0,24,240,300,336
612200341,3976,600,280,400,200,500,276,1720
612200371,660,480,0,0,40,20,0,120
612201141,0,0,0,0,0,0,0,0
612201151,0,0,0,0,0,0,0,0
612201181,0,0,0,0,0,0,0,0
612201201,566,240,240,0,30,10,26,20
612201211,2244,720,264,468,100,200,252,240
612201251,4758,1800,1200,100,360,500,288,510
612201271,416,120,132,0,120,12,12,20
612201301,4538,480,360,2400,100,250,348,600
612201321,3040,960,520,0,60,600,180,720
612201351,3050,1680,360,0,100,240,240,430
612202121,680,240,240,0,12,60,48,80
612202131,3120,840,600,720,60,240,180,480
612202151,1970,480,264,294,12,348,312,260
612202161,0,0,0,0,0,0,0,0
612202311,1390,360,200,0,60,300,240,230
612202341,2667,800,607,150,30,240,240,600
612202391,3108,600,480,0,200,120,108,1600
612203181,0,0,0,0,0,0,0,0
612204131,0,0,0,0,0,0,0,0
612204171,1800,600,420,0,100,360,60,260
612204181,3210,840,100,0,700,480,360,730
612500111,1878,420,276,0,600,228,204,150
612500121,0,0,0,0,0,0,0,0
612500131,0,0,0,0,0,0,0,0
612500141,0,0,0,0,0,0,0,0
612500151,0,0,0,0,0,0,0,0
612500161,0,0,0,0,0,0,0,0
612500181,0,0,0,0,0,0,0,0
612501211,0,0,0,0,0,0,0,0
612503331,2918,980,360,0,10,1090,78,400
612503341,660,240,120,0,60,12,48,180
612503351,1750,360,732,0,10,192,156,300
612503361,1022,240,240,0,50,120,72,300
612503381,4302,1200,480,760,80,250,192,1340
612600111,0,0,0,0,0,0,0,0
612600131,0,0,0,0,0,0,0,0
612600141,0,0,0,0,0,0,0,0
612600151,0,0,0,0,0,0,0,0
612600161,0,0,0,0,0,0,0,0
612600171,0,0,0,0,0,0,0,0
612600181,0,0,0,0,0,0,0,0
612600221,0,0,0,0,0,0,0,0
612600241,1251,144,183,120,240,12,144,408
612600261,624,360,84,0,60,24,36,60
612600271,242,100,72,20,0,20,15,15
612600281,4530,1200,480,1200,50,420,240,940
612600321,0,0,0,0,0,0,0,0
612600331,0,0,0,0,0,0,0,0
612600341,1200,240,260,0,120,120,60,400
612600351,1998,540,242,132,10,336,228,510
612600371,0,0,0,0,0,0,0,0
612600381,0,0,0,0,0,0,0,0
612600391,0,0,0,0,0,0,0,0
613200141,4247,1800,312,900,30,420,480,305
613200181,1855,720,420,0,50,60,120,485
613200201,3772,960,186,768,20,156,282,1400
613200241,1924,600,195,0,96,120,119,794
613200251,3729,1200,252,1234,24,88,307,624
613200261,1537,720,132,0,25,120,120,420
613200291,3895,960,552,900,120,360,453,550
613200321,4530,300,1100,1700,40,400,140,850
613200351,1475,500,480,0,35,170,180,110
613200361,972,360,180,0,180,72,48,132
613200371,4060,1000,360,1500,60,300,240,600
613201101,0,0,0,0,0,0,0,0
613201111,0,0,0,0,0,0,0,0
613201121,0,0,0,0,0,0,0,0
613201131,0,0,0,0,0,0,0,0
613201141,0,0,0,0,0,0,0,0
613201151,0,0,0,0,0,0,0,0
613201171,0,0,0,0,0,0,0,0
613201221,1990,720,156,0,240,540,96,238
613201261,564,260,60,0,20,60,44,120
613201301,4492,1560,380,0,140,500,212,1700
613201361,3850,840,240,1500,150,240,180,700
613201391,2798,300,48,0,100,100,150,2100
613202111,0,0,0,0,0,0,0,0
613202161,4500,1050,300,1600,80,360,300,810
613202171,3137,840,365,648,36,180,228,840
613202181,1900,550,280,0,200,60,80,730
613202301,1632,600,324,0,96,120,72,420
613202371,2560,600,420,240,30,500,500,270
613203121,0,0,0,0,0,0,0,0
613203151,0,0,0,0,0,0,0,0
613203301,1170,540,240,0,180,120,24,66
613203321,3934,800,1256,480,36,250,292,820
613203331,1758,600,500,0,145,100,113,300
613203391,0,0,0,0,0,0,0,0
613204161,4020,1000,600,900,150,270,230,870
613500101,0,0,0,0,0,0,0,0
613500131,10930,1450,600,7200,120,600,360,600
613500151,1930,360,750,100,100,100,120,400
613500181,6800,2400,600,1540,150,550,490,1070
613500191,2112,600,220,0,470,276,126,420
613501261,0,0,0,0,0,0,0,0
613501271,0,0,0,0,0,0,0,0
613503301,2402,600,220,600,100,420,192,270
613503311,4900,1000,350,0,2000,200,250,1100
613503331,4660,1200,400,720,240,960,300,840
613503341,0,0,0,0,0,0,0,0
613600111,0,0,0,0,0,0,0,0
613600131,2766,1100,360,210,36,360,120,580
613600141,3840,1800,240,600,240,240,240,480
613600161,1411,360,480,0,70,96,240,165
613600171,696,360,180,0,24,12,0,120
613600181,406,300,40,0,20,11,30,5
613600191,718,240,400,0,24,13,36,5
613600201,4750,1800,350,1000,200,600,300,500
613600211,1330,600,98,0,72,180,120,260
613600221,0,0,0,0,0,0,0,0
613600231,0,0,0,0,0,0,0,0
613600241,0,0,0,0,0,0,0,0
613600251,0,0,0,0,0,0,0,0
613600261,0,0,0,0,0,0,0,0
613600271,0,0,0,0,0,0,0,0
613600281,0,0,0,0,0,0,0,0
613600321,0,0,0,0,0,0,0,0
613600331,0,0,0,0,0,0,0,0
613600341,1999,580,468,0,350,165,216,220
613600361,0,0,0,0,0,0,0,0
613600371,0,0,0,0,0,0,0,0
613600381,0,0,0,0,0,0,0,0
613600391,0,0,0,0,0,0,0,0
614200101,3240,840,300,0,400,500,240,960
614200111,1565,210,750,0,55,140,220,190
614200121,1392,480,150,0,8,144,120,490
614200241,2720,1000,180,940,60,50,150,340
614200261,1940,600,186,30,480,120,84,440
614200271,500,180,130,0,30,46,24,90
614200331,5188,1200,360,1800,400,230,156,1042
614201111,0,0,0,0,0,0,0,0
614201171,0,0,0,0,0,0,0,0
614201181,0,0,0,0,0,0,0,0
614201241,3250,1200,240,600,60,300,300,550
614201271,1446,400,190,0,100,360,96,300
614201281,4582,1280,222,1700,30,340,127,883
614202191,0,0,0,0,0,0,0,0
614202301,743,360,168,0,100,30,40,45
614202311,4270,960,900,0,310,300,200,1600
614202321,2746,720,300,0,600,396,240,490
614202351,1130,400,200,0,30,100,200,200
614202361,3112,834,216,960,21,360,181,540
614202371,3422,1200,372,0,50,360,360,1080
614202381,840,300,60,0,110,10,60,300
614203141,0,0,0,0,0,0,0,0
614203161,0,0,0,0,0,0,0,0
614203341,3600,1000,500,600,100,600,300,500
614203371,796,300,186,0,200,10,30,70
614203391,0,0,0,0,0,0,0,0
614500121,544,240,130,0,70,10,34,60
614500131,1406,360,71,0,800,15,30,130
614500151,1106,50,372,0,180,180,144,180
614500171,3008,1200,324,0,860,120,204,300
614500181,0,0,0,0,0,0,0,0
614500191,0,0,0,0,0,0,0,0
614501201,2774,960,204,600,12,540,198,260
614501211,940,360,276,0,144,14,36,110
614501221,4046,1200,360,90,240,360,196,1600
614503361,0,0,0,0,0,0,0,0
614503371,0,0,0,0,0,0,0,0
614503381,3280,720,360,0,1120,450,120,510
614503391,2301,960,450,0,520,120,96,155
614600111,0,0,0,0,0,0,0,0
614600121,0,0,0,0,0,0,0,0
614600131,1080,480,360,0,60,10,60,110
614600141,588,240,96,0,10,48,24,170
614600161,0,0,0,0,0,0,0,0
614600191,0,0,0,0,0,0,0,0
614600301,3020,600,240,0,300,480,300,1100
614600311,2400,1200,240,0,120,360,180,300
614600321,3600,1200,240,540,60,360,120,1080
614600341,1244,480,324,0,30,200,60,150
614600351,0,0,0,0,0,0,0,0
614600361,0,0,0,0,0,0,0,0
614600371,0,0,0,0,0,0,0,0
615200131,762,200,96,0,36,180,100,150
615200141,2376,840,240,420,60,300,156,360
615200151,2800,1200,400,0,100,400,100,600
615200191,2345,900,435,0,20,320,220,450
615200201,2776,960,192,672,430,120,192,210
615200211,755,360,95,0,160,30,20,90
615200221,2020,840,240,0,80,160,150,550
615200241,1700,360,120,0,500,400,70,250
615200251,2480,600,180,0,800,300,120,480
615200261,2837,1320,147,0,60,600,180,530
615200291,898,360,96,0,300,24,48,70
615200301,1069,500,200,0,200,50,35,84
615200311,1156,800,120,0,180,0,36,20
615201101,0,0,0,0,0,0,0,0
615201141,2740,540,230,910,50,270,360,380
615201181,2460,200,510,800,50,150,250,500
615201191,1601,180,765,0,50,216,120,270
615201221,320,120,60,0,70,10,30,30
615201241,966,360,50,0,300,24,48,184
615201261,1346,240,550,0,36,30,250,240
615201271,466,240,60,0,60,10,36,60
615201291,3930,1800,280,820,60,250,200,520
615201381,2230,600,250,360,200,220,250,350
615201391,3550,600,200,2000,10,100,120,520
615202101,0,0,0,0,0,0,0,0
615202111,0,0,0,0,0,0,0,0
615202191,8000,1800,600,2500,100,300,500,2200
615202311,3166,1200,156,446,84,480,200,600
615202341,0,0,0,0,0,0,0,0
615202361,0,0,0,0,0,0,0,0
615202381,0,0,0,0,0,0,0,0
615203171,3324,1400,600,0,300,420,144,460
615203181,0,0,0,0,0,0,0,0
615203301,0,0,0,0,0,0,0,0
615203311,1506,900,120,0,30,156,120,180
615203351,4560,960,480,1560,360,300,360,540
615203361,4712,1200,658,1200,10,120,204,1320
615203381,0,0,0,0,0,0,0,0
615203391,0,0,0,0,0,0,0,0
615204101,3500,1500,200,0,400,300,200,900
615204191,0,0,0,0,0,0,0,0
615500111,0,0,0,0,0,0,0,0
615500121,0,0,0,0,0,0,0,0
615500161,1432,600,182,0,30,120,100,400
615500181,1560,600,720,0,0,120,60,60
615500191,1500,600,360,0,40,300,150,50
615502391,583,270,100,20,5,95,63,30
615503301,2374,600,340,50,800,200,84,300
615503311,2141,1320,180,0,0,288,108,245
615503321,1845,700,265,150,30,250,150,300
615503331,5820,1800,180,1200,20,300,280,2040
615503341,4050,800,400,1000,50,1000,300,500
615503351,0,0,0,0,0,0,0,0
615503361,0,0,0,0,0,0,0,0
615503381,0,0,0,0,0,0,0,0
615600101,0,0,0,0,0,0,0,0
615600141,0,0,0,0,0,0,0,0
615600151,0,0,0,0,0,0,0,0
615600181,0,0,0,0,0,0,0,0
615600191,0,0,0,0,0,0,0,0
615600321,0,0,0,0,0,0,0,0
615600341,0,0,0,0,0,0,0,0
615600351,0,0,0,0,0,0,0,0
615600371,0,0,0,0,0,0,0,0
615600381,0,0,0,0,0,0,0,0
615600391,0,0,0,0,0,0,0,0
616200111,4062,2000,400,432,100,600,180,350
616200131,2070,450,500,400,100,190,100,330
616200141,3072,540,960,588,50,360,324,250
616200221,3094,720,264,840,50,380,240,600
616200231,1988,700,276,0,100,256,156,500
616200271,2332,720,150,636,20,336,180,290
616200301,0,0,0,0,0,0,0,0
616200381,0,0,0,0,0,0,0,0
616201111,1860,430,280,200,50,150,150,600
616201151,800,300,96,0,20,120,144,120
616201171,1845,360,420,480,25,240,140,180
616201191,460,180,120,0,100,15,20,25
616201211,3716,1200,336,1020,60,300,240,560
616201301,1130,240,360,0,60,120,180,170
616201311,360,240,60,0,24,12,24,0
616201331,1708,300,84,0,24,480,120,700
616201381,700,120,160,0,100,70,80,170
616202171,1062,400,240,0,200,72,100,50
616202301,1052,480,216,0,96,180,20,60
616202361,2623,720,300,648,15,420,180,340
616202371,2010,600,208,0,20,240,192,750
616202391,1846,360,204,600,20,192,300,170
616203101,6694,2400,540,150,24,360,180,3040
616203131,3840,1000,1110,650,200,150,180,550
616203181,1565,480,360,0,15,150,120,440
616203391,3445,1500,300,580,25,400,120,520
616204101,0,0,0,0,0,0,0,0
616204111,0,0,0,0,0,0,0,0
616204161,0,0,0,0,0,0,0,0
616204171,0,0,0,0,0,0,0,0
616204181,0,0,0,0,0,0,0,0
616500101,3282,720,660,450,60,36,36,1320
616500141,0,0,0,0,0,0,0,0
616500151,0,0,0,0,0,0,0,0
616500181,0,0,0,0,0,0,0,0
616500191,0,0,0,0,0,0,0,0
616502301,2752,1200,192,400,100,600,180,80
616502311,3362,1200,240,240,312,400,250,720
616502321,5090,1440,144,1296,310,590,360,950
616502331,5424,2400,204,400,300,840,180,1100
616502341,2000,720,240,0,60,360,240,380
616502351,614,300,96,0,96,24,12,86
616502361,1830,500,650,0,20,120,240,300
616502371,8640,2520,600,1320,10,2600,480,1110
616600111,0,0,0,0,0,0,0,0
616600121,0,0,0,0,0,0,0,0
616600131,0,0,0,0,0,0,0,0
616600151,0,0,0,0,0,0,0,0
616600161,0,0,0,0,0,0,0,0
616600171,0,0,0,0,0,0,0,0
616600191,0,0,0,0,0,0,0,0
616600321,3152,1200,400,0,60,312,180,1000
616600341,0,0,0,0,0,0,0,0
616600351,0,0,0,0,0,0,0,0
616600361,0,0,0,0,0,0,0,0
616600371,0,0,0,0,0,0,0,0
616600381,0,0,0,0,0,0,0,0
616600391,0,0,0,0,0,0,0,0
617200101,3142,1200,240,480,12,360,300,550
617200161,2669,960,264,220,150,235,240,600
617200261,1870,700,280,0,20,200,150,520
617200301,0,0,0,0,0,0,0,0
617200311,0,0,0,0,0,0,0,0
617200341,0,0,0,0,0,0,0,0
617200361,0,0,0,0,0,0,0,0
617201101,460,130,95,0,150,25,30,30
